,instancia_id,token_id,token,puntuacion_inicial,puntuacion_final,capitalizacion
999,31,10110,en,,,0
1000,31,10119,un,,,0
1001,31,14532,periodo,,,0
1002,31,15855,superior,,,0
1003,31,169,a,,,0
1004,31,10398,dos,,,0
1005,31,11278,años,,,0
1006,31,193,y,,,0
1007,31,10192,no,,,0
1008,31,10126,se,,,0
1009,31,17339,ob,,,0
1010,31,10681,##ten,,,0
1011,31,11972,##gan,,,0
1012,31,10104,de,,,0
1013,31,11041,forma,,,0
1014,31,10178,per,,,0
1015,31,12343,##ió,,,0
1016,31,27096,##dica,,,0
1017,31,183,o,,,0
1018,31,11639,re,,,0
1019,31,12352,##cu,,,0
1020,31,46111,##rren,,,0
1021,31,10216,##te,,,0
1022,31,21930,evit,,,0
1023,31,13904,##ando,,,0
1024,31,42246,interpreta,,,0
1025,31,11822,##ciones,,,0
1026,31,40109,venta,,,0
1027,31,12459,##jos,,,0
1028,31,10403,##as,,,0
1029,31,10104,de,,,0
1030,31,30934,dicha,,,0
1031,31,86958,normativa,,,0
1032,31,10220,para,,,0
1033,31,39718,determinado,,,0
1034,31,10107,##s,,,0
1035,31,16504,grupos,,,0
1036,31,64615,profesionales,,,0
1037,32,10183,por,,,1
1038,32,15645,último,,,0
1039,32,59599,quer,,,0
1040,32,62512,##emos,,,0
1041,32,68830,señal,,,0
1042,32,10354,##ar,,,0
1043,32,10121,que,,,0
1044,32,10110,en,,,0
1045,32,10109,la,,,0
1046,32,31908,lucha,,,0
1047,32,11473,contra,,,0
1048,32,10125,el,,,0
1049,32,10149,do,,,0
1050,32,11359,##pa,,,0
1051,32,10381,##je,,,0
1052,32,10312,son,,,0
1053,32,27971,fundamental,,,0
1054,32,10171,##es,,,0
1055,32,10285,las,,,0
1056,32,44772,medidas,,,0
1057,32,10104,de,,,0
1058,32,12229,pre,,,0
1059,32,44149,##vención,,,0
1060,32,193,y,,,0
1061,32,10220,para,,,0
1062,32,62721,poner,,,0
1063,32,13983,##las,,,0
1064,32,10110,en,,,0
1065,32,40520,práctica,,,0
1066,32,10196,es,,,0
1067,32,10211,im,,,0
1068,32,69537,##pres,,,0
1069,32,43093,##cin,,,0
1070,32,100617,##dible,,,0
1071,32,10109,la,,,0
1072,32,81160,dot,,,0
1073,32,13320,##ación,,,0
1074,32,10104,de,,,0
1075,32,10119,un,,,0
1076,32,12229,pre,,,0
1077,32,12892,##su,,,0
1078,32,36101,##puesto,,,0
1079,32,46223,económico,,,0
1080,32,193,y,,,0
1081,32,10153,una,,,0
1082,32,21744,asi,,,0
1083,32,87954,##gnac,,,0
1084,32,14550,##ión,,,0
1085,32,27118,anual,,,0
1086,32,10220,para,,,0
1087,32,10125,el,,,0
1088,32,21154,desarrollo,,,0
1089,32,10104,de,,,0
1090,32,17958,estas,,,0
1091,32,44772,medidas,,,0
1092,32,65625,relacionadas,,,0
1093,32,10173,con,,,0
1094,32,10109,la,,,0
1095,32,12229,pre,,,0
1096,32,44149,##vención,,,0
1097,32,10109,la,,,0
1098,32,25316,investigación,,,0
1099,32,193,y,,,0
1100,32,10125,el,,,0
1101,32,21154,desarrollo,,,0
1102,32,10104,de,,,0
1103,32,31316,nuevas,,,0
1104,32,28273,actividades,,,0
1105,32,29320,prevent,,,0
1106,32,38061,##ivas,,,0
1107,32,11473,contra,,,0
1108,32,10125,el,,,0
1109,32,10149,do,,,0
1110,32,11359,##pa,,,0
1111,32,10381,##je,,,0
1112,32,10110,en,,,0
1113,32,12656,todos,,,0
1114,32,10182,los,,,0
1115,32,47123,niveles,,,0
1116,32,85933,deportivo,,,0
1117,32,10107,##s,,,0
1118,33,19626,us,,,1
1119,33,42024,##tede,,,1
1120,33,10107,##s,,,1
1121,33,10183,por,,,0
1122,33,10406,lo,,,0
1123,33,12921,tanto,,,0
1124,33,10279,han,,,0
1125,33,19614,hecho,,,0
1126,33,16539,otra,,,0
1127,33,11675,vez,,,0
1128,33,10125,el,,,0
1129,33,10543,más,,,0
1130,33,10196,es,,,0
1131,33,15119,##pan,,,0
1132,33,110116,##toso,,,0
1133,33,10104,de,,,0
1134,33,10182,los,,,0
1135,33,29956,ri,,,0
1136,33,26530,##dí,,,0
1137,33,55987,##culo,,,0
1138,33,10107,##s,,,0
1139,33,193,y,,,0
1140,33,10126,se,,,0
1141,33,10279,han,,,0
1142,33,20655,puesto,,,0
1143,33,10110,en,,,0
1144,33,71418,evidencia,,,0
1145,33,15865,ante,,,0
1146,33,10125,el,,,0
1147,33,18350,resto,,,0
1148,33,10104,de,,,0
1149,33,44542,parlament,,,0
1150,33,45356,##arios,,,0
1151,33,30776,demo,,,0
1152,33,70385,##crático,,,0
1153,33,10107,##s,,,0
1154,33,40892,presentes,,,0
1155,33,10110,en,,,0
1156,33,11504,esta,,,0
1157,33,49368,cámara,,,0
1158,34,193,y,,,1
1159,34,29758,podría,,,0
1160,34,13386,##mos,,,0
1161,34,16627,estar,,,0
1162,34,10104,de,,,0
1163,34,23208,acuerdo,,,0
1164,34,193,y,,,0
1165,34,11504,esta,,,0
1166,34,13386,##mos,,,0
1167,34,10104,de,,,0
1168,34,23208,acuerdo,,,0
1169,34,10110,en,,,0
1170,34,10121,que,,,0
1171,34,10126,se,,,0
1172,34,15498,ins,,,0
1173,34,10216,##te,,,0
1174,34,169,a,,,0
1175,34,10547,este,,,0
1176,34,16339,gobierno,,,0
1177,34,169,a,,,0
1178,34,12593,ela,,,0
1179,34,72621,##borar,,,0
1180,34,10110,en,,,0
1181,34,10125,el,,,0
1182,34,97837,plazo,,,0
1183,34,10121,que,,,0
1184,34,42996,correspond,,,0
1185,34,10113,##a,,,0
1186,34,10119,un,,,0
1187,34,13065,plan,,,0
1188,34,10220,para,,,0
1189,34,10109,la,,,0
1190,34,10139,des,,,0
1191,34,15581,##leg,,,0
1192,34,13903,##iti,,,0
1193,34,10369,##ma,,,0
1194,34,10810,##ción,,,0
1195,34,263,é,,,0
1196,34,13640,##tica,,,0
1197,34,12142,social,,,0
1198,34,193,y,,,0
1199,34,14343,política,,,0
1200,34,10127,del,,,0
1201,34,96969,terrorism,,,0
1202,34,10133,##o,,,0
1203,35,47599,señor,,,1
1204,35,19058,##ías,,,0
1205,35,13672,yo,,,0
1206,35,171,c,,,0
1207,35,33472,##reo,,,0
1208,35,10121,que,,,0
1209,35,16121,estos,,,0
1210,35,19860,elementos,,,0
1211,35,42523,deben,,,0
1212,35,21267,hacer,,,0
1213,35,48056,ref,,,0
1214,35,38507,##lex,,,0
1215,35,76345,##ionar,,,0
1216,35,10164,al,,,0
1217,35,16339,gobierno,,,0
1218,35,10121,que,,,0
1219,35,10196,es,,,0
1220,35,10406,lo,,,0
1221,35,10121,que,,,0
1222,35,10141,le,,,0
1223,35,10321,va,,,0
1224,35,13386,##mos,,,0
1225,35,169,a,,,0
1226,35,11161,pe,,,0
1227,35,11957,##dir,,,0
1228,35,10110,en,,,0
1229,35,75166,nuestra,,,0
1230,35,82613,moci,,,0
1231,35,11482,##ón,,,0
1232,36,193,y,,,1
1233,36,10406,lo,,,0
1234,36,52812,resp,,,0
1235,36,14724,##eta,,,0
1236,36,13386,##mos,,,0
1237,36,10225,como,,,0
1238,36,52812,resp,,,0
1239,36,14724,##eta,,,0
1240,36,13386,##mos,,,0
1241,36,10125,el,,,0
1242,36,33578,camino,,,0
1243,36,10121,que,,,0
1244,36,29291,ahora,,,0
1245,36,10279,han,,,0
1246,36,106916,adopt,,,0
1247,36,11272,##ado,,,0
1248,36,11266,pero,,,0
1249,36,11573,nos,,,0
1250,36,96376,##otros,,,0
1251,36,10181,som,,,0
1252,36,10310,##os,,,0
1253,36,49711,singular,,,0
1254,36,10171,##es,,,0
1255,36,193,y,,,0
1256,36,10181,som,,,0
1257,36,10310,##os,,,0
1258,36,49711,singular,,,0
1259,36,10171,##es,,,0
1260,36,12921,tanto,,,0
1261,36,10110,en,,,0
1262,36,10125,el,,,0
1263,36,11965,estado,,,0
1264,36,15161,español,,,0
1265,36,10225,como,,,0
1266,36,10110,en,,,0
1267,36,18536,euro,,,0
1268,36,11359,##pa,,,1
1269,37,19626,us,,,1
1270,37,42024,##tede,,,1
1271,37,10107,##s,,,1
1272,37,37118,presentar,,,0
1273,37,10263,##on,,,0
1274,37,10153,una,,,0
1275,37,58450,propuesta,,,0
1276,37,10110,en,,,0
1277,37,10109,la,,,0
1278,37,56410,pone,,,0
1279,37,13212,##ncia,,,0
1280,37,10104,de,,,0
1281,37,18257,auto,,,0
1282,37,10797,##go,,,0
1283,37,66727,##bier,,,0
1284,37,10343,##no,,,0
1285,37,11573,nos,,,0
1286,37,10228,ha,,,0
1287,37,31005,dicho,,,0
1288,38,16720,entonces,,,1
1289,38,11573,nos,,,0
1290,38,75980,gu,,,0
1291,38,25969,##star,,,0
1292,38,10836,##ía,,,0
1293,38,33335,saber,,,0
1294,38,10173,con,,,0
1295,38,38188,qué,,,0
1296,38,14932,idea,,,0
1297,38,97366,previa,,,0
1298,38,10173,con,,,0
1299,38,38188,qué,,,0
1300,38,102632,enfoque,,,0
1301,38,10173,con,,,0
1302,38,38188,qué,,,0
1303,38,74602,lider,,,0
1304,38,107104,##azgo,,,0
1305,38,22913,abord,,,0
1306,38,10113,##a,,,0
1307,38,10125,el,,,0
1308,38,16339,gobierno,,,0
1309,38,41924,vas,,,0
1310,38,10812,##co,,,0
1311,38,11504,esta,,,0
1312,38,67763,cuestión,,,0
1313,38,10220,para,,,0
1314,38,17391,luego,,,0
1315,38,10110,en,,,0
1316,38,29684,##rique,,,0
1317,38,17505,##cer,,,0
1318,38,10330,##la,,,0
1319,38,10173,con,,,0
1320,38,10182,los,,,0
1321,38,34768,apo,,,0
1322,38,52185,##rtes,,,0
1323,38,10104,de,,,0
1324,38,10285,las,,,0
1325,38,10146,as,,,0
1326,38,108989,##ociaciones,,,0
1327,38,10104,de,,,0
1328,38,10109,la,,,0
1329,38,32330,sociedad,,,0
1330,38,14161,civil,,,0
1331,38,12375,etc,,,0
1332,38,80069,##éter,,,0
1333,38,10113,##a,,,0
1334,39,193,y,,,1
1335,39,11564,también,,,0
1336,39,16627,estar,,,0
1337,39,11169,##án,,,0
1338,39,13597,junto,,,0
1339,39,169,a,,,0
1340,39,10109,la,,,0
1341,39,57474,placa,,,0
1342,39,10104,de,,,0
1343,39,13658,fer,,,1
1344,39,43548,##nando,,,1
1345,39,11499,bu,,,0
1346,39,18109,##esa,,,0
1347,39,10119,un,,,0
1348,39,69889,abogado,,,0
1349,39,10121,que,,,0
1350,39,40131,dejó,,,0
1351,39,10198,su,,,0
1352,39,10139,des,,,0
1353,39,93382,##pach,,,0
1354,39,10133,##o,,,0
1355,39,10220,para,,,0
1356,39,62721,poner,,,0
1357,39,18834,orden,,,0
1358,39,10110,en,,,0
1359,39,10109,la,,,0
1360,39,29949,educación,,,0
1361,39,21349,pública,,,0
1362,39,10110,en,,,0
1363,39,10547,este,,,0
1364,39,12115,país,,,0
1365,39,10121,que,,,0
1366,39,14168,inte,,,0
1367,39,79689,##gró,,,0
1368,39,169,a,,,0
1369,39,10285,las,,,0
1370,39,57378,ika,,,0
1371,39,84088,##stola,,,0
1372,39,10107,##s,,,0
1373,39,193,y,,,0
1374,39,10121,que,,,0
1375,39,15449,tenía,,,0
1376,39,10153,una,,,0
1377,39,70980,profunda,,,0
1378,39,12556,vo,,,0
1379,39,34545,##cación,,,0
1380,39,10104,de,,,0
1381,39,24693,servicio,,,0
1382,39,17386,público,,,0
1383,39,193,y,,,0
1384,39,10198,su,,,0
1385,39,11926,vida,,,0
1386,39,10553,fue,,,0
1387,39,86095,rev,,,0
1388,39,96078,##entada,,,0
1389,39,10183,por,,,0
1390,39,15993,unos,,,0
1391,39,10146,as,,,0
1392,39,101443,##esinos,,,0
1393,39,10121,que,,,0
1394,39,10355,qui,,,0
1395,39,59719,##sier,,,0
1396,39,10263,##on,,,0
1397,39,78691,impedir,,,0
1398,39,10121,que,,,0
1399,39,25235,hoy,,,0
1400,39,10176,est,,,0
1401,39,67000,##uv,,,0
1402,39,43668,##ié,,,0
1403,39,13845,##ram,,,0
1404,39,10310,##os,,,0
1405,39,36579,aquí,,,0
1406,39,28775,gente,,,0
1407,39,10107,##s,,,0
1408,39,20449,diversas,,,0
1409,39,10104,de,,,0
1410,39,98710,orígenes,,,0
1411,39,15170,diversos,,,0
1412,39,72827,representando,,,0
1413,39,169,a,,,0
1414,39,10153,una,,,0
1415,39,12320,ciudad,,,0
1416,39,74529,##anía,,,0
1417,39,58062,diversa,,,0
1418,40,10153,una,,,1
1419,40,27920,dis,,,0
1420,40,20758,##fu,,,0
1421,40,98597,##nció,,,0
1422,40,10115,##n,,,0
1423,40,10153,una,,,0
1424,40,63864,pérdida,,,0
1425,40,10104,de,,,0
1426,40,14104,tiempo,,,0
1427,40,10220,para,,,0
1428,40,10125,el,,,0
1429,40,10164,al,,,0
1430,40,99612,##umna,,,0
1431,40,10317,##do,,,0
1432,40,193,y,,,0
1433,40,11392,desde,,,0
1434,40,17391,luego,,,0
1435,40,10119,un,,,0
1436,40,16091,gas,,,0
1437,40,10340,##to,,,0
1438,40,72417,adicional,,,0
1439,40,10220,para,,,0
1440,40,10109,la,,,0
1441,40,39939,administración,,,0
1442,41,47599,señor,,,1
1443,41,19058,##ías,,,1
1444,41,109707,habiendo,,,0
1445,41,19614,hecho,,,0
1446,41,10109,la,,,0
1447,41,44364,explica,,,0
1448,41,10810,##ción,,,0
1449,41,10104,de,,,0
1450,41,10406,lo,,,0
1451,41,10121,que,,,0
1452,41,10196,es,,,0
1453,41,10125,el,,,0
1454,41,10212,com,,,0
1455,41,98279,##promiso,,,0
1456,41,10110,en,,,0
1457,41,10125,el,,,0
1458,41,13815,programa,,,0
1459,41,10104,de,,,0
1460,41,16339,gobierno,,,0
1461,41,10121,que,,,0
1462,41,10192,no,,,0
1463,41,10196,es,,,0
1464,41,10794,ce,,,0
1465,41,87840,##rrado,,,0
1466,41,18874,sino,,,0
1467,41,10121,que,,,0
1468,41,11564,también,,,0
1469,41,11504,esta,,,0
1470,41,13386,##mos,,,0
1471,41,27920,dis,,,0
1472,41,78630,##puestos,,,0
1473,41,169,a,,,0
1474,41,10196,es,,,0
1475,41,12352,##cu,,,0
1476,41,39142,##char,,,0
1477,41,10225,como,,,0
1478,41,11504,esta,,,0
1479,41,13386,##mos,,,0
1480,41,71290,tomando,,,0
1481,41,27457,referencia,,,0
1482,41,10104,de,,,0
1483,41,10285,las,,,0
1484,41,43637,iniciativa,,,0
1485,41,10107,##s,,,0
1486,41,10121,que,,,0
1487,41,10182,los,,,0
1488,41,16504,grupos,,,0
1489,41,44542,parlament,,,0
1490,41,45356,##arios,,,0
1491,41,10104,de,,,0
1492,41,10109,la,,,0
1493,41,43536,oposición,,,0
1494,41,68225,estima,,,0
1495,41,10115,##n,,,0
1496,41,10178,per,,,0
1497,41,63747,##tinent,,,0
1498,41,10171,##es,,,0
1499,41,14233,siendo,,,0
1500,41,10121,que,,,0
1501,41,20579,algunas,,,0
1502,41,10104,de,,,0
1503,41,28979,ellas,,,0
1504,41,10549,ya,,,0
1505,41,16037,están,,,0
1506,41,15498,ins,,,0
1507,41,43861,##erta,,,0
1508,41,11205,##das,,,0
1509,41,10110,en,,,0
1510,41,107447,nuestros,,,0
1511,41,37668,plante,,,0
1512,41,42383,##amiento,,,0
1513,41,10107,##s,,,0
1514,41,10110,en,,,0
1515,41,10125,el,,,0
1516,41,13815,programa,,,0
1517,41,78198,legi,,,0
1518,41,61432,##sla,,,0
1519,41,17654,##tivo,,,0
1520,41,193,y,,,0
1521,41,14233,siendo,,,0
1522,41,11564,también,,,0
1523,41,10121,que,,,0
1524,41,10192,no,,,0
1525,41,11504,esta,,,0
1526,41,13386,##mos,,,0
1527,41,11573,nos,,,0
1528,41,96376,##otros,,,0
1529,41,10225,como,,,0
1530,41,16339,gobierno,,,0
1531,41,10220,para,,,0
1532,41,173,e,,,0
1533,41,39142,##char,,,0
1534,41,10183,por,,,0
1535,41,10109,la,,,0
1536,41,27482,bord,,,0
1537,41,10113,##a,,,0
1538,41,36487,trabajos,,,0
1539,41,26713,anteriores,,,0
1540,41,53056,serem,,,0
1541,41,10310,##os,,,0
1542,41,11639,re,,,0
1543,41,97782,##cept,,,0
1544,41,26700,##ivos,,,0
1545,41,11392,desde,,,0
1546,41,17391,luego,,,0
1547,41,169,a,,,0
1548,41,10406,lo,,,0
1549,41,10121,que,,,0
1550,41,57069,haya,,,0
1551,41,12477,sido,,,0
1552,41,10125,el,,,0
1553,41,101159,esfuerzo,,,0
1554,41,10121,que,,,0
1555,41,11392,desde,,,0
1556,41,63044,legislatura,,,0
1557,41,10107,##s,,,0
1558,41,26088,pasa,,,0
1559,41,11205,##das,,,0
1560,41,10126,se,,,0
1561,41,57069,haya,,,0
1562,41,19614,hecho,,,0
1563,41,10110,en,,,0
1564,41,11504,esta,,,0
1565,41,18833,misma,,,0
1566,41,49368,cámara,,,0
1567,41,10220,para,,,0
1568,41,13045,poder,,,0
1569,41,26219,ap,,,0
1570,41,75662,##rove,,,0
1571,41,39142,##char,,,0
1572,41,10173,con,,,0
1573,41,10198,su,,,0
1574,41,72138,##ficie,,,0
1575,41,13212,##ncia,,,0
1576,41,16186,esa,,,0
1577,41,36716,realidad,,,0
1578,41,193,y,,,0
1579,41,10840,ad,,,0
1580,41,97038,##ecu,,,0
1581,41,10354,##ar,,,0
1582,41,10330,##la,,,0
1583,41,169,a,,,0
1584,41,10109,la,,,0
1585,41,36716,realidad,,,0
1586,41,15312,presente,,,0
1587,42,11564,también,,,1
1588,42,10196,es,,,0
1589,42,10104,de,,,0
1590,42,24806,humanos,,,0
1591,42,173,e,,,0
1592,42,39142,##char,,,0
1593,42,10109,la,,,0
1594,42,97939,culpa,,,0
1595,42,169,a,,,0
1596,42,10182,los,,,0
1597,42,34002,demás,,,0
1598,42,11266,pero,,,0
1599,42,11573,nos,,,0
1600,42,96376,##otros,,,0
1601,42,10321,va,,,0
1602,42,13386,##mos,,,0
1603,42,169,a,,,0
1604,42,27337,decir,,,0
1605,42,36579,aquí,,,0
1606,42,10406,lo,,,0
1607,42,10121,que,,,0
1608,42,54910,cree,,,0
1609,42,13386,##mos,,,0
1610,42,10121,que,,,0
1611,42,13605,hay,,,0
1612,42,10121,que,,,0
1613,42,21267,hacer,,,0
1614,42,193,y,,,0
1615,42,10196,es,,,0
1616,42,76058,##pero,,,0
1617,42,10121,que,,,0
1618,42,19626,us,,,0
1619,42,42024,##tede,,,0
1620,42,10107,##s,,,0
1621,42,48056,ref,,,0
1622,42,38507,##lex,,,0
1623,42,39398,##ionen,,,0
1624,43,193,y,,,1
1625,43,10183,por,,,0
1626,43,10406,lo,,,0
1627,43,12921,tanto,,,0
1628,43,10321,va,,,0
1629,43,13386,##mos,,,0
1630,43,169,a,,,0
1631,43,34768,apo,,,0
1632,43,22953,##yar,,,0
1633,43,56956,evidente,,,0
1634,43,10611,##mente,,,0
1635,43,10109,la,,,0
1636,43,10110,en,,,0
1637,43,42754,##mien,,,0
1638,43,10229,##da,,,0
1639,43,10104,de,,,0
1640,43,37241,trans,,,0
1641,43,18306,##ac,,,0
1642,43,10810,##ción,,,0
1643,43,10121,que,,,0
1644,43,14166,hem,,,0
1645,43,10310,##os,,,0
1646,43,41441,acord,,,0
1647,43,11272,##ado,,,0
1648,44,24256,nada,,,1
1649,44,27021,vue,,,0
1650,44,56963,##lv,,,0
1651,44,10133,##o,,,0
1652,44,169,a,,,0
1653,44,27337,decir,,,0
1654,44,10715,##lo,,,0
1655,44,24256,nada,,,0
1656,45,10192,no,,,1
1657,45,49775,pret,,,0
1658,45,17560,##endo,,,0
1659,45,66798,cambiar,,,0
1660,45,10125,el,,,0
1661,45,18834,orden,,,0
1662,45,62324,constitucional,,,0
1663,45,193,y,,,0
1664,45,75814,prácticamente,,,0
1665,45,19635,mundial,,,0
1666,46,193,y,,,1
1667,46,17391,luego,,,0
1668,46,169,a,,,0
1669,46,11573,nos,,,0
1670,46,96376,##otros,,,0
1671,46,10109,la,,,0
1672,46,41465,fundación,,,0
1673,46,11573,nos,,,0
1674,46,30395,parece,,,0
1675,46,43477,perfect,,,0
1676,46,10113,##a,,,0
1677,47,20679,sería,,,1
1678,47,10119,un,,,0
1679,47,10733,org,,,0
1680,47,39233,##ull,,,0
1681,47,10133,##o,,,0
1682,47,60665,pertenece,,,0
1683,47,10129,##r,,,0
1684,47,169,a,,,0
1685,47,11504,esta,,,0
1686,47,63044,legislatura,,,0
1687,47,10294,si,,,0
1688,47,10406,lo,,,0
1689,47,10173,con,,,0
1690,47,45283,##sig,,,0
1691,47,11990,##ui,,,0
1692,47,35328,##éra,,,0
1693,47,13386,##mos,,,0
1694,48,55537,habla,,,1
1695,48,13386,##mos,,,1
1696,48,22536,siempre,,,0
1697,48,10104,de,,,0
1698,48,10121,que,,,0
1699,48,59599,quer,,,0
1700,48,62512,##emos,,,0
1701,48,19284,formar,,,0
1702,48,10110,en,,,0
1703,48,54796,competencia,,,0
1704,48,10107,##s,,,0
1705,48,59599,quer,,,0
1706,48,62512,##emos,,,0
1707,48,55683,ens,,,0
1708,48,74008,##eña,,,0
1709,48,10129,##r,,,0
1710,48,169,a,,,0
1711,48,95899,aprender,,,0
1712,49,10183,por,,,1
1713,49,38188,qué,,,0
1714,49,10192,no,,,0
1715,49,10228,ha,,,0
1716,49,59599,quer,,,0
1717,49,12306,##ido,,,0
1718,49,26316,entrar,,,0
1719,49,10110,en,,,0
1720,49,10153,una,,,0
1721,49,37241,trans,,,0
1722,49,18306,##ac,,,0
1723,49,23004,##cional,,,0
1724,49,10173,con,,,0
1725,49,15046,ese,,,0
1726,49,13493,tema,,,0
1727,50,18419,sí,,,1
1728,50,47599,señor,,,0
1729,50,13785,ara,,,0
1730,50,10219,##na,,,0
1731,50,106802,efectiva,,,0
1732,50,10611,##mente,,,0
1733,50,10110,en,,,0
1734,50,15046,ese,,,0
1735,50,25422,sentido,,,0
1736,50,10321,va,,,0
1737,50,10109,la,,,0
1738,50,43637,iniciativa,,,0
1739,51,10192,no,,,1
1740,51,10911,me,,,0
1741,51,80592,dig,,,0
1742,51,10113,##a,,,0
1743,51,10121,que,,,0
1744,51,10192,no,,,0
1745,51,10173,con,,,0
1746,51,10109,la,,,0
1747,51,26497,cabeza,,,0
1748,52,10192,no,,,1
1749,52,22889,permite,,,0
1750,52,10121,que,,,0
1751,52,14931,sea,,,0
1752,52,106802,efectiva,,,0
1753,52,10109,la,,,0
1754,52,86847,justicia,,,0
1755,53,10182,los,,,1
1756,53,73642,coste,,,0
1757,53,10107,##s,,,0
1758,53,33723,ene,,,0
1759,53,20251,##rg,,,0
1760,53,85435,##éticos,,,0
1761,53,10104,de,,,0
1762,53,10109,la,,,0
1763,53,10680,red,,,0
1764,53,10104,de,,,0
1765,53,29387,transporte,,,0
1766,53,10107,##s,,,0
1767,53,11564,también,,,0
1768,53,17068,tienen,,,0
1769,53,11432,gran,,,0
1770,53,27587,importancia,,,0
1771,53,32897,económica,,,0
1772,53,193,y,,,0
1773,53,15762,medio,,,0
1774,53,11008,##am,,,0
1775,53,42200,##bien,,,0
1776,53,14191,##tal,,,0
1777,54,10110,en,,,1
1778,54,36584,eso,,,0
1779,54,96621,debería,,,0
1780,54,28182,centra,,,0
1781,54,16239,##rse,,,0
1782,54,10547,este,,,0
1783,54,57956,instituto,,,0
1784,54,11266,pero,,,0
1785,54,19626,us,,,0
1786,54,42024,##tede,,,0
1787,54,10107,##s,,,0
1788,54,95854,pretende,,,0
1789,54,10115,##n,,,0
1790,54,38360,nuevamente,,,0
1791,54,54230,mezcla,,,0
1792,54,10129,##r,,,0
1793,54,27493,unas,,,0
1794,54,45632,cosas,,,0
1795,54,10173,con,,,0
1796,54,14828,otras,,,0
1797,55,11504,esta,,,1
1798,55,43637,iniciativa,,,0
1799,55,10192,no,,,0
1800,55,10196,es,,,0
1801,55,46055,ninguna,,,0
1802,55,63835,oportunidad,,,0
1803,56,13672,yo,,,1
1804,56,10192,no,,,0
1805,56,37668,plante,,,0
1806,56,10133,##o,,,0
1807,56,10119,un,,,0
1808,56,82354,esquema,,,0
1809,56,12517,bila,,,0
1810,56,98161,##teral,,,0
1811,56,10220,para,,,0
1812,56,10125,el,,,0
1813,56,11070,final,,,0
1814,56,10104,de,,,0
1815,56,10408,eta,,,0
1816,56,10192,no,,,0
1817,57,13672,yo,,,1
1818,57,171,c,,,0
1819,57,33472,##reo,,,0
1820,57,10121,que,,,0
1821,57,11573,nos,,,0
1822,57,21695,ata,,,0
1823,57,15675,##ñ,,,0
1824,57,10112,##e,,,0
1825,57,169,a,,,0
1826,57,12656,todos,,,0
1827,57,193,y,,,0
1828,57,36579,aquí,,,0
1829,57,11559,está,,,0
1830,57,69327,representada,,,0
1831,57,10109,la,,,0
1832,57,106385,voluntad,,,0
1833,57,12600,popular,,,0
1834,58,24917,baina,,,1
1835,58,56191,hori,,,0
1836,58,10143,da,,,1
1837,58,41847,bene,,,0
1838,58,12059,##tan,,,0
1839,58,13785,ara,,,0
1840,58,45152,##zoa,,,0
1841,58,24902,dau,,,0
1842,58,10371,##ka,,,0
1843,58,54482,##guna,,,0
1844,59,16348,porque,,,1
1845,59,16121,estos,,,0
1846,59,66886,trabajadores,,,0
1847,59,193,y,,,0
1848,59,87389,trabaja,,,0
1849,59,61808,##doras,,,0
1850,59,10406,lo,,,0
1851,59,10121,que,,,0
1852,59,10554,ne,,,0
1853,59,87940,##cesi,,,0
1854,59,60412,##taba,,,0
1855,59,10115,##n,,,0
1856,59,10192,no,,,0
1857,59,10411,era,,,0
1858,59,10153,una,,,0
1859,59,77736,declaración,,,0
1860,59,10173,con,,,0
1861,59,10109,la,,,0
1862,59,10121,que,,,0
1863,59,34597,pu,,,0
1864,59,32435,##edo,,,0
1865,59,16627,estar,,,0
1866,59,13436,muy,,,0
1867,59,10104,de,,,0
1868,59,23208,acuerdo,,,0
1869,59,10153,una,,,0
1870,59,77736,declaración,,,0
1871,59,10104,de,,,0
1872,59,40487,buena,,,0
1873,59,106385,voluntad,,,0
1874,60,11392,desde,,,1
1875,60,10125,el,,,0
1876,60,10543,más,,,0
1877,60,102835,absoluto,,,0
1878,60,52812,resp,,,0
1879,60,23178,##eto,,,0
1880,60,169,a,,,0
1881,60,12656,todos,,,0
1882,60,10182,los,,,0
1883,60,88806,debates,,,0
1884,60,193,y,,,0
1885,60,169,a,,,0
1886,60,15289,todas,,,0
1887,60,10285,las,,,0
1888,60,43637,iniciativa,,,0
1889,60,10107,##s,,,0
1890,60,12556,vo,,,0
1891,60,10157,##y,,,0
1892,60,169,a,,,0
1893,60,10493,ser,,,0
1894,60,13436,muy,,,0
1895,60,22541,breve,,,0
1896,60,16348,porque,,,0
1897,60,11381,uno,,,0
1898,60,81982,tiende,,,0
1899,60,169,a,,,0
1900,60,55707,intentar,,,0
1901,60,10192,no,,,0
1902,60,76456,rep,,,0
1903,60,16490,##eti,,,0
1904,60,16239,##rse,,,0
1905,60,10182,los,,,0
1906,60,82310,argumento,,,0
1907,60,10107,##s,,,0
1908,60,193,y,,,0
1909,60,13605,hay,,,0
1910,60,17623,veces,,,0
1911,60,10121,que,,,0
1912,60,10196,es,,,0
1913,60,18377,especialmente,,,0
1914,60,10212,com,,,0
1915,60,62932,##pli,,,0
1916,60,31001,##cado,,,0
1917,60,12368,cuando,,,0
1918,60,10182,los,,,0
1919,60,88806,debates,,,0
1920,60,10126,se,,,0
1921,60,14243,rei,,,0
1922,60,81057,##teran,,,0
1923,60,10153,una,,,0
1924,60,193,y,,,0
1925,60,16539,otra,,,0
1926,60,11675,vez,,,0
1927,60,10110,en,,,0
1928,60,11504,esta,,,0
